epoch,_timestamp,_runtime,tloss_a_step,tloss_step,trainer/global_step,_step,tloss_s_step,w_accuracy_step,w_stability_step,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,w_stability_epoch,tloss_a_epoch,RMSSC,RMSSE,sMAPE,sMAPC
127,1778824214.398145,7318.177416798,1.185538411140442,1.0777862071990967,11849,363,0.46718958020210266,0.8500000238418579,0.15000000596046448,,,,,,,,,
127,1778824241.9946547,7345.774423479,1.2100985050201416,1.0935108661651611,11899,364,0.4328474998474121,0.8500000238418579,0.15000000596046448,,,,,,,,,
127,1778824246.0255394,7349.804969638,,,11903,365,,,,0.44269242882728577,1.089604139328003,0.849999189376831,0.14999987185001373,1.203764796257019,,,,
128,1778824275.80573,7379.585117362,1.1948249340057373,1.078155517578125,11949,366,0.4170278310775757,0.8500000238418579,0.15000000596046448,,,,,,,,,
128,1778824303.5921288,7407.371694262,,,11996,367,,,,0.4382880926132202,1.0768104791641235,0.849999189376831,0.14999987185001373,1.1894911527633667,,,,
129,1778824309.6318078,7413.411147296,1.1465582847595215,1.0316932201385498,11999,368,0.38079068064689636,0.8500000238418579,0.15000000596046448,,,,,,,,,
129,1778824337.2714918,7441.050870919,1.2303228378295898,1.1019033193588257,12049,369,0.37419259548187256,0.8500000238418579,0.15000000596046448,,,,,,,,,
129,1778824361.1845078,7464.964232785,,,12089,370,,,,0.4380801320075989,1.0901707410812378,0.849999189376831,0.14999987185001373,1.2052457332611084,,,,
130,1778824371.1350865,7474.914442411,1.1896016597747803,1.070915699005127,12099,371,0.39836132526397705,0.8500000238418579,0.15000000596046448,,,,,,,,,
130,1778824398.7215989,7502.500916932,1.2772133350372314,1.1518474817276,12149,372,0.44144052267074585,0.8500000238418579,0.15000000596046448,,,,,,,,,
130,1778824418.5984528,7522.377944568,,,12182,373,,,,0.43805763125419617,1.0900617837905884,0.849999189376831,0.14999987185001373,1.2051212787628174,,,,
131,1778824432.374894,7536.15432839,1.1763898134231567,1.059256911277771,12199,374,0.39550331234931946,0.8500000238418579,0.15000000596046448,,,,,,,,,
131,1778824459.813222,7563.592678466,1.159162998199463,1.0458643436431885,12249,375,0.4038383960723877,0.8500000238418579,0.15000000596046448,,,,,,,,,
131,1778824475.5566719,7579.336154191,,,12275,376,,,,0.4339812994003296,1.0943636894226074,0.849999189376831,0.14999987185001373,1.2109019756317139,,,,
132,1778824493.5791812,7597.358663726,1.1322605609893799,1.0294603109359741,12299,377,0.4469253122806549,0.8500000238418579,0.15000000596046448,,,,,,,,,
132,1778824520.4564393,7624.235754093,1.1243388652801514,1.0116232633590698,12349,378,0.37290140986442566,0.8500000238418579,0.15000000596046448,,,,,,,,,
132,1778824532.9860299,7636.765439154,,,12368,379,,,,0.4362051784992218,1.0901931524276733,0.849999189376831,0.14999987185001373,1.2056025266647339,,,,
133,1778824554.5294287,7658.308843052,1.1729482412338257,1.0606435537338257,12399,380,0.42424994707107544,0.8500000238418579,0.15000000596046448,,,,,,,,,
133,1778824581.78873,7685.568153417,1.21720290184021,1.104395866394043,12449,381,0.46515563130378723,0.8500000238418579,0.15000000596046448,,,,,,,,,
133,1778824590.028659,7693.808097871,,,12461,382,,,,0.4382977783679962,1.087229609489441,0.849999189376831,0.14999987185001373,1.2017465829849243,,,,
134,1778824615.2946348,7719.074045878,1.156648874282837,1.0477638244628906,12499,383,0.43074867129325867,0.8500000238418579,0.15000000596046448,,,,,,,,,
134,1778824642.349479,7746.128793757,1.180956482887268,1.072655439376831,12549,384,0.4589497447013855,0.8500000238418579,0.15000000596046448,,,,,,,,,
134,1778824647.1812654,7750.960711673,,,12554,385,,,,0.43604516983032227,1.0923737287521362,0.849999189376831,0.14999987185001373,1.2081961631774902,,,,
135,1778824676.4726543,7780.252067572,1.2114107608795166,1.0925313234329224,12599,386,0.4188807010650635,0.8500000238418579,0.15000000596046448,,,,,,,,,
135,1778824704.5333395,7808.312863977,,,12647,387,,,,0.43320444226264954,1.0825567245483398,0.849999189376831,0.14999987185001373,1.1971485614776611,,,,
136,1778824710.125054,7813.904443725,1.2010984420776367,1.0858463048934937,12649,388,0.4327503442764282,0.8500000238418579,0.15000000596046448,,,,,,,,,
136,1778824738.0693269,7841.849084275,1.2566661834716797,1.1363109350204468,12699,389,0.4542981684207916,0.8500000238418579,0.15000000596046448,,,,,,,,,
136,1778824762.5299664,7866.309382581,,,12740,390,,,,0.4343346655368805,1.0809588432312012,0.849999189376831,0.14999987185001373,1.1950691938400269,,,,
137,1778824771.7709832,7875.550380871,1.1554718017578125,1.0503829717636108,12749,391,0.4548792839050293,0.8500000238418579,0.15000000596046448,,,,,,,,,
137,1778824799.2552047,7903.034722244,1.1477925777435303,1.037507176399231,12799,392,0.4125564992427826,0.8500000238418579,0.15000000596046448,,,,,,,,,
137,1778824819.556261,7923.33578804,,,12833,393,,,,0.43417978286743164,1.084465742111206,0.849999189376831,0.14999987185001373,1.1992216110229492,,,,
138,1778824832.8971775,7936.676510488,1.192528247833252,1.0821647644042969,12849,394,0.45677173137664795,0.8500000238418579,0.15000000596046448,,,,,,,,,
138,1778824860.2824664,7964.061936885,1.1978938579559326,1.086696743965149,12899,395,0.45657914876937866,0.8500000238418579,0.15000000596046448,,,,,,,,,
138,1778824877.0404904,7980.819868616,,,12926,396,,,,0.4346332252025604,1.0829846858978271,0.849999189376831,0.14999987185001373,1.197399616241455,,,,
139,1778824894.3910863,7998.170406189,1.2122938632965088,1.0923619270324707,12949,397,0.4127470850944519,0.8500000238418579,0.15000000596046448,,,,,,,,,
139,1778824921.5385528,8025.318014971,1.1993647813796997,1.0861701965332031,12999,398,0.4447338581085205,0.8500000238418579,0.15000000596046448,,,,,,,,,
139,1778824934.6836119,8038.463097078,,,13019,399,,,,0.43615812063217163,1.087727665901184,0.849999189376831,0.14999987185001373,1.202710509300232,,,,
140,1778824955.9047039,8059.684117036,1.2157469987869263,1.0942986011505127,13049,400,0.4060913324356079,0.8500000238418579,0.15000000596046448,,,,,,,,,
140,1778824983.244025,8087.023566177,1.2141926288604736,1.096484899520874,13099,401,0.4294741749763489,0.8500000238418579,0.15000000596046448,,,,,,,,,
140,1778824992.3196497,8096.099141608,,,13112,402,,,,0.4311203360557556,1.0872398614883423,0.849999189376831,0.14999987185001373,1.2030253410339355,,,,
141,1778825017.4095495,8121.188938045,1.191163182258606,1.0815969705581665,13149,403,0.46072137355804443,0.8500000238418579,0.15000000596046448,,,,,,,,,
141,1778825044.922042,8148.701578883,1.2114908695220947,1.0927993059158325,13199,404,0.42021363973617554,0.8500000238418579,0.15000000596046448,,,,,,,,,
141,1778825049.9511232,8153.730563129,,,13205,405,,,,0.4384598731994629,1.086650013923645,0.849999189376831,0.14999987185001373,1.2010365724563599,,,,
142,1778825079.03022,8182.809667398,1.1861447095870972,1.0718498229980469,13249,406,0.42417824268341064,0.8500000238418579,0.15000000596046448,,,,,,,,,
142,1778825107.6353889,8211.414991395,,,13298,407,,,,0.4251451790332794,1.0833790302276611,0.849999189376831,0.14999987185001373,1.199537754058838,,,,
143,1778825112.7148733,8216.494190532,1.1277903318405151,1.0249698162078857,13299,408,0.44231969118118286,0.8500000238418579,0.15000000596046448,,,,,,,,,
143,1778825140.0367334,8243.816078175,1.1919946670532227,1.0779463052749634,13349,409,0.43167203664779663,0.8500000238418579,0.15000000596046448,,,,,,,,,
143,1778825164.947452,8268.727207105,,,13391,410,,,,0.4312317669391632,1.084667444229126,0.849999189376831,0.14999987185001373,1.199979543685913,,,,
144,1778825173.958706,8277.738046487,1.1808558702468872,1.0681942701339722,13399,411,0.4297780394554138,0.8500000238418579,0.15000000596046448,,,,,,,,,
144,1778825201.1676068,8304.946987052,1.2117443084716797,1.0889441967010498,13449,412,0.39307695627212524,0.8500000238418579,0.15000000596046448,,,,,,,,,
144,1778825222.3045475,8326.084115522,,,13484,413,,,,0.4320424795150757,1.0780121088027954,0.849999189376831,0.14999987185001373,1.1920069456100464,,,,
145,1778825234.9052165,8338.684557588,1.1196587085723877,1.0196393728256226,13499,414,0.4528626501560211,0.8500000238418579,0.15000000596046448,,,,,,,,,
145,1778825262.1684763,8365.947824734,1.220674753189087,1.0992560386657715,13549,415,0.41121619939804077,0.8500000238418579,0.15000000596046448,,,,,,,,,
145,1778825279.2909396,8383.070356094,,,13577,416,,,,0.4329281449317932,1.0864561796188354,0.849999189376831,0.14999987185001373,1.201784610748291,,,,
146,1778825296.1789124,8399.958394956,1.173638105392456,1.0575021505355835,13599,417,0.3993983864784241,0.8500000238418579,0.15000000596046448,,,,,,,,,
146,1778825323.179449,8426.958848065,1.2107245922088623,1.096779704093933,13649,418,0.4510921239852905,0.8500000238418579,0.15000000596046448,,,,,,,,,
146,1778825336.769681,8440.549160477,,,13670,419,,,,0.43387213349342346,1.0804376602172852,0.849999189376831,0.14999987185001373,1.1945377588272095,,,,
147,1778825357.483079,8461.262621537,1.2047722339630127,1.0863778591156006,13699,420,0.41547638177871704,0.8500000238418579,0.15000000596046448,,,,,,,,,
147,1778825384.7055883,8488.484957666,1.2089600563049316,1.0914068222045898,13749,421,0.42527222633361816,0.8500000238418579,0.15000000596046448,,,,,,,,,
147,1778825394.2664435,8498.045871006,,,13763,422,,,,0.4372466802597046,1.0923181772232056,0.849999189376831,0.14999987185001373,1.2079187631607056,,,,
148,1778825419.0000267,8522.779501926,1.171036720275879,1.0620293617248535,13799,423,0.4443208575248718,0.8500000238418579,0.15000000596046448,,,,,,,,,
148,1778825445.9274235,8549.706761172,1.239271640777588,1.120676875114441,13849,424,0.44863951206207275,0.8500000238418579,0.15000000596046448,,,,,,,,,
148,1778825451.8333464,8555.612796422,,,13856,425,,,,0.4362340271472931,1.0764884948730469,0.849999189376831,0.14999987185001373,1.1894747018814087,,,,
149,1778825480.0280526,8583.807487009,1.204883337020874,1.0880517959594727,13899,426,0.42600661516189575,0.8500000238418579,0.15000000596046448,,,,,,,,,
149,1778825507.6921086,8611.471433987,1.2184869050979614,1.1074577569961548,13949,427,0.4782923758029938,0.8500000238418579,0.15000000596046448,,,,,,,,,
149,1778825509.6136756,8613.393102399,,,13949,428,,,,0.43837952613830566,1.0903749465942383,0.849999189376831,0.14999987185001373,1.2054328918457031,,,,
150,1778825541.8006513,8645.580146244,1.2179757356643677,1.097698450088501,13999,429,0.4161273241043091,0.8500000238418579,0.15000000596046448,,,,,,,,,
150,1778825567.4886038,8671.268050927,,,14042,430,,,,0.4318256080150604,1.0862516164779663,0.849999189376831,0.14999987185001373,1.2017384767532349,,,,
151,1778825575.7064152,8679.485789714,1.209054708480835,1.0907467603683472,14049,431,0.42033547163009644,0.8500000238418579,0.15000000596046448,,,,,,,,,
151,1778825603.48604,8707.265505654,1.2206497192382812,1.1068352460861206,14099,432,0.46188706159591675,0.8500000238418579,0.15000000596046448,,,,,,,,,
151,1778825624.7142437,8728.493665619,,,14135,433,,,,0.4353385865688324,1.079374074935913,0.849999189376831,0.14999987185001373,1.193027138710022,,,,
152,1778825636.9805825,8740.75999459,1.1678874492645264,1.063232421875,14149,434,0.47018688917160034,0.8500000238418579,0.15000000596046448,,,,,,,,,
152,1778825664.468846,8768.248438303,1.2998924255371094,1.1732805967330933,14199,435,0.4558131694793701,0.8500000238418579,0.15000000596046448,,,,,,,,,
152,1778825682.506341,8786.285811776,,,14228,436,,,,0.43732112646102905,1.0849028825759888,0.849999189376831,0.14999987185001373,1.1991817951202393,,,,
153,1778825698.234285,8802.013607235,1.1454212665557861,1.0309627056121826,14249,437,0.3823643922805786,0.8500000238418579,0.15000000596046448,,,,,,,,,
153,1778825725.6160145,8829.395376441,1.127460241317749,1.0246391296386719,14299,438,0.4419860541820526,0.8500000238418579,0.15000000596046448,,,,,,,,,
153,1778825739.2983181,8843.077746165,,,14321,439,,,,0.43504250049591064,1.082287073135376,0.849999189376831,0.14999987185001373,1.1965067386627197,,,,
154,1778825759.53458,8863.313903889,1.1955182552337646,1.0810511112213135,14349,440,0.4324038028717041,0.8500000238418579,0.15000000596046448,,,,,,,,,
154,1778825786.7386668,8890.518174593,1.143836259841919,1.0408551692962646,14399,441,0.45729559659957886,0.8500000238418579,0.15000000596046448,,,,,,,,,
154,1778825796.9274383,8900.706855232,,,14414,442,,,,0.4381959140300751,1.0848768949508667,0.849999189376831,0.14999987185001373,1.198997139930725,,,,
155,1778826329.3638613,9433.143499145,,,14415,443,,,,,,,,,0.45446333289146423,1.322912335395813,9.663082122802734,3.3224260807037354
